Vote Number,Congress Num,Session,Legislation Number,Date,Question,Vote Title,Document Text,Result,Majority Requirement,Republican Yes,Republican No,Republican Present,Republican Absent,Democrat Yes,Democrat No,Democrat Present,Democrat Absent,Independent Yes,Independent No,Independent Present,Independent Absent,Total Yes,Total No,Total Present,Total Absent,Tie Breaker
218,115,2,PN1677,"September 27, 2018,  12:41 PM",On the Nomination PN1677,"Confirmation Lisa Porter, of Virgina, to be a Deputy Under Secretary of Defense","Lisa Porter, of Virginia, to be a Deputy Under Secretary of Defense",Nomination Confirmed (98-1),'1/2',49,1,0,1,47,0,0,0,2,0,0,0,98,1,0,1,
219,115,2,H.R. 302,"October 1, 2018,  05:31 PM",On the Cloture Motion H.R. 302,Motion to Invoke Cloture Re: Motion to Concur in the House Amendment to the Senate Amendment to H.R. 302,A bill to provide protections for certain sports medicine professionals who provide certain medical services in a secondary State.,"Cloture Motion Agreed to (90-7, 3/5 majority required)",'3/5',45,4,0,2,43,3,0,1,2,0,0,0,90,7,0,3,
220,115,2,H.R. 302,"October 3, 2018,  12:01 PM",On the Motion (Motion to Concur in the House Amendment to the Senate Amendment to H.R. 302),Motion to Concur in the House Amendment to the Senate Amendment to H.R. 302,A bill to provide protections for certain sports medicine professionals who provide certain medical services in a secondary State.,Motion Agreed to (93-6),'1/2',47,3,0,1,44,3,0,0,2,0,0,0,93,6,0,1,
221,115,2,H.R. 6,"October 3, 2018,  03:18 PM",On the Motion (Motion to Concur in the House Amendment to the Senate Amendment to H.R. 6),Motion to Concur in the House Amendment to the Senate Amendment to H.R. 6,"A bill to provide for opioid use disorder prevention, recovery, and treatment, and for other purposes.",Motion Agreed to (98-1),'1/2',49,1,0,1,47,0,0,0,2,0,0,0,98,1,0,1,
222,115,2,PN2259,"October 5, 2018,  10:36 AM",On the Cloture Motion PN2259,Motion to Invoke Cloture Re: Brett M. Kavanaugh to be an Associate Justice of the Supreme Court of the United States,"Brett M. Kavanaugh, of Maryland, to be an Associate Justice of the Supreme Court of the United States",Cloture Motion Agreed to (51-49),'1/2',50,1,0,0,1,46,0,0,0,2,0,0,51,49,0,0,
223,115,2,PN2259,"October 6, 2018,  03:43 PM",On the Nomination PN2259,"Confirmation Brett M. Kavanaugh, of Maryland, to be an Associate Justice of the Supreme Court of the United States","Brett M. Kavanaugh, of Maryland, to be an Associate Justice of the Supreme Court of the United States",Nomination Confirmed (50-48),'1/2',49,0,0,2,1,46,0,0,0,2,0,0,50,48,1,1,
224,115,2,S. 3021,"October 9, 2018,  05:33 PM",On the Cloture Motion S. 3021,Motion to Invoke Cloture: Motion to Concur in the House Amendments to S. 3021,"An Act to provide for improvements to the rivers and harbors of the United States, to provide for the conservation and development of water and related resources, to provide for water pollution control activities, and for other purposes.","Cloture Motion Agreed to (96-3, 3/5 majority required)",'3/5',49,2,0,0,45,1,0,1,2,0,0,0,96,3,0,1,
225,115,2,S. 3021,"October 10, 2018,  11:33 AM",On the Motion (Motion to Concur in the House Amendments to S. 3021),Motion to Concur in the House Amendments to S. 3021,"An Act to provide for improvements to the rivers and harbors of the United States, to provide for the conservation and development of water and related resources, to provide for water pollution control activities, and for other purposes.",Motion Agreed to (99-1),'1/2',50,1,0,0,47,0,0,0,2,0,0,0,99,1,0,0,
226,115,2,S.J.Res. 63,"October 10, 2018,  12:07 PM",On the Joint Resolution S.J.Res. 63,S.J. Res. 63,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Secretary of the Treasury, Secretary of Labor, and Secretary of Health and Human Services relating to ""Short-Term, Limited Duration Insurance"".",Joint Resolution Defeated (50-50),'1/2',1,50,0,0,47,0,0,0,2,0,0,0,50,50,0,0,
227,115,2,PN1407,"October 10, 2018,  02:15 PM",On the Cloture Motion PN1407,Motion to Invoke Cloture: Jeffrey Bossert Clark to be an Assistant Attorney General,"Jeffrey Bossert Clark, of Virginia, to be an Assistant Attorney General",Cloture Motion Agreed to (53-44),'1/2',51,0,0,0,2,42,0,3,0,2,0,0,53,44,0,3,
228,115,2,PN1407,"October 11, 2018,  12:19 PM",On the Nomination PN1407,"Confirmation Jeffrey Bossert Clark, of Virginia, to be an Assistant Attorney General","Jeffrey Bossert Clark, of Virginia, to be an Assistant Attorney General",Nomination Confirmed (52-45),'1/2',50,0,0,1,2,43,0,2,0,2,0,0,52,45,0,3,
229,115,2,PN1409,"October 11, 2018,  12:40 PM",On the Cloture Motion PN1409,"Motion to Invoke Cloture: Eric S. Dreiband, to be an Assistant Attorney General","Eric S. Dreiband, of Maryland, to be an Assistant Attorney General",Cloture Motion Agreed to (50-47),'1/2',50,0,0,1,0,45,0,2,0,2,0,0,50,47,0,3,
230,115,2,PN1409,"October 11, 2018,  02:00 PM",On the Nomination PN1409,"Confirmation Eric S. Dreiband, of Maryland, to be an Assistant Attorney General","Eric S. Dreiband, of Maryland, to be an Assistant Attorney General",Nomination Confirmed (50-47),'1/2',50,0,0,1,0,45,0,2,0,2,0,0,50,47,0,3,
231,115,2,PN1843,"October 11, 2018,  04:46 PM",On the Nomination PN1843,"Confirmation David James Porter, of Pennsylvania, to be U.S. Circuit Judge for the Third Circuit","David James Porter, of Pennsylvania, to be United States Circuit Judge for the Third Circuit",Nomination Confirmed (50-45),'1/2',50,0,0,1,0,43,0,4,0,2,0,0,50,45,0,5,
232,115,2,PN1964,"October 11, 2018,  05:19 PM",On the Nomination PN1964,"Confirmation Ryan Douglas Nelson, of Idaho, to be U.S. Circuit Judge for the Ninth Circuit","Ryan Douglas Nelson, of Idaho, to be United States Circuit Judge for the Ninth Circuit",Nomination Confirmed (51-44),'1/2',50,0,0,1,1,42,0,4,0,2,0,0,51,44,0,5,
233,115,2,PN1900,"October 11, 2018,  05:35 PM",On the Nomination PN1900,"Confirmation Richard J. Sullivan, of New York, to be U.S. District Judge for the Second Circuit","Richard J. Sullivan, of New York, to be United States Circuit Judge for the Second Circuit",Nomination Confirmed (79-16),'1/2',50,0,0,1,28,15,0,4,1,1,0,0,79,16,0,5,
234,115,2,PN1420,"October 11, 2018,  05:51 PM",On the Nomination PN1420,"Confirmation William M. Ray II, of Georgia, to be U.S. District Judge for the Northern District of Georgia","William M. Ray II, of Georgia, to be United States District Judge for the Northern District of Georgia",Nomination Confirmed (54-41),'1/2',50,0,0,1,4,39,0,4,0,2,0,0,54,41,0,5,
235,115,2,PN1406,"October 11, 2018,  06:03 PM",On the Nomination PN1406,"Confirmation Liles Clifton Burke, of Alabama, to be U.S. District Judge for the Northern District of Alabama","Liles Clifton Burke, of Alabama, to be United States District Judge for the Northern District of Alabama",Nomination Confirmed (55-40),'1/2',50,0,0,1,5,38,0,4,0,2,0,0,55,40,0,5,
236,115,2,PN1415,"October 11, 2018,  06:19 PM",On the Nomination PN1415,"Confirmation Michael Joseph Juneau, of Louisiana, to be U.S. District Judge for the Western District of Louisiana","Michael Joseph Juneau, of Louisiana, to be United States District Judge for the Western District of Louisiana",Nomination Confirmed (54-41),'1/2',50,0,0,1,4,39,0,4,0,2,0,0,54,41,0,5,
237,115,2,PN1419,"October 11, 2018,  06:34 PM",On the Nomination PN1419,"Confirmation Mark Saalfield Norris, Sr., of Tennessee, to be U.S. District Judge for the Western District of Tennessee","Mark Saalfield Norris, Sr., of Tennessee, to be United States District Judge for the Western District of Tennessee",Nomination Confirmed (51-44),'1/2',50,0,0,1,1,42,0,4,0,2,0,0,51,44,0,5,
238,115,2,PN1421,"October 11, 2018,  06:48 PM",On the Nomination PN1421,"Confirmation Eli Jeremy Richardson, of Tennessee, to be U.S. District Judge for the Middle District of Tennessee","Eli Jeremy Richardson, of Tennessee, to be United States District Judge for the Middle District of Tennessee",Nomination Confirmed (52-43),'1/2',50,0,0,1,2,41,0,4,0,2,0,0,52,43,0,5,
239,115,2,PN1644,"October 11, 2018,  07:01 PM",On the Nomination PN1644,"Confirmation Thomas S. Kleeh, of West Virginia, to be U.S. District Judge for the Northern District of West Virginia","Thomas S. Kleeh, of West Virginia, to be United States District Judge for the Northern District of West Virginia",Nomination Confirmed (65-30),'1/2',50,0,0,1,14,29,0,4,1,1,0,0,65,30,0,5,
240,115,2,S. 140,"November 13, 2018,  05:31 PM",On the Cloture Motion S. 140,Motion to Invoke Cloture on the Motion to Concur in the House Amendment to S. 140 with an Amendment,A bill to amend the White Mountain Apache Tribe Water Rights Quantification Act of 2010 to clarify the use of amounts in the WMAT Settlement Fund.,"Cloture Motion Agreed to (93-5, 3/5 majority required)",'3/5',50,0,0,1,42,4,0,1,1,1,0,0,93,5,0,2,
241,115,2,S. 140,"November 14, 2018,  02:21 PM",On the Motion (Motion to Concur in the House Amendment to S. 140 with an Amendment (SA 4054)),Motion to Concur in the House Amendment to S. 140 with an Amendment (SA 4054),A bill to amend the White Mountain Apache Tribe Water Rights Quantification Act of 2010 to clarify the use of amounts in the WMAT Settlement Fund.,Motion Agreed to (94-6),'1/2',51,0,0,0,42,5,0,0,1,1,0,0,94,6,0,0,
242,115,2,PN1860,"November 14, 2018,  02:48 PM",On the Cloture Motion PN1860,"Motion to Invoke Cloture Michelle Bowman, of Kansas, to be a Member of the Board of Governors of the Federal Reserve System","Michelle Bowman, of Kansas, to be a Member of the Board of Governors of the Federal Reserve System for the unexpired term of fourteen years from February 1, 2006",Cloture Motion Agreed to (63-36),'1/2',50,1,0,0,13,33,0,1,0,2,0,0,63,36,0,1,
243,115,2,S.J.Res. 65,"November 15, 2018,  12:25 PM",On the Motion to Table S.J.Res. 65,Motion to Table the Motion to Discharge S.J. Res. 65,A joint resolution relating to the disapproval of the proposed export to the Government of the Kingdom of Bahrain of certain defense articles and services.,Motion to Table Agreed to (77-21),'1/2',48,3,0,0,28,17,0,2,1,1,0,0,77,21,0,2,
244,115,2,PN1860,"November 15, 2018,  01:47 PM",On the Nomination PN1860,"Confirmation Michelle Bowman, of Kansas, to be a Member of the Board of Governors of the Federal Reserve System","Michelle Bowman, of Kansas, to be a Member of the Board of Governors of the Federal Reserve System for the unexpired term of fourteen years from February 1, 2006",Nomination Confirmed (64-34),'1/2',50,1,0,0,14,31,0,2,0,2,0,0,64,34,0,2,
245,115,2,PN889,"November 26, 2018,  05:30 PM",On the Cloture Motion PN889,"Motion to Invoke Cloture on Stephen Alexander Vaden, of Tennessee, to be General Counsel of the Department of Agriculture","Stephen Alexander Vaden, of Tennessee, to be General Counsel of the Department of Agriculture",Cloture Motion Agreed to (49-45),'1/2',46,0,0,5,3,44,0,0,0,1,0,1,49,45,0,6,
246,115,2,PN889,"November 27, 2018,  12:16 PM",On the Nomination PN889,"Confirmation Stephen Alexander Vaden, of Tennessee, to be General Counsel of the Department of Agriculture","Stephen Alexander Vaden, of Tennessee, to be General Counsel of the Department of Agriculture",Nomination Confirmed (53-46),'1/2',50,0,0,1,3,44,0,0,0,2,0,0,53,46,0,1,
247,115,2,PN2049,"November 27, 2018,  12:54 PM",On the Cloture Motion PN2049,"Motion to Invoke Cloture on Karen Dunn Kelley, of Pennsylvania, to be Deputy Secretary of Commerce","Karen Dunn Kelley, of Pennsylvania, to be Deputy Secretary of Commerce",Cloture Motion Agreed to (62-37),'1/2',50,0,0,1,11,36,0,0,1,1,0,0,62,37,0,1,
248,115,2,PN2049,"November 28, 2018,  12:19 PM",On the Nomination PN2049,"Confirmation Karen Dunn Kelley, of Pennsylvania, to be Deputy Secretary of Commerce","Karen Dunn Kelley, of Pennsylvania, to be Deputy Secretary of Commerce",Nomination Confirmed (62-38),'1/2',51,0,0,0,10,37,0,0,1,1,0,0,62,38,0,0,
249,115,2,PN1412,"November 28, 2018,  12:56 PM",On the Cloture Motion PN1412,"Motion to Invoke Cloture on Thomas Alvin Farr, of North Carolina, to be U.S. District Judge for the Eastern District of North Carolina","Thomas Alvin Farr, of North Carolina, to be United States District Judge for the Eastern District of North Carolina","Cloture Motion Agreed to (50-50, Vice President voted Yea)",'1/2',50,1,0,0,0,47,0,0,0,2,0,0,50,50,0,0,Yea
250,115,2,S.J.Res. 54,"November 28, 2018,  03:52 PM",On the Motion to Discharge S.J.Res. 54,Motion to Discharge S. J. Res 54,A joint resolution to direct the removal of United States Armed Forces from hostilities in the Republic of Yemen that have not been authorized by Congress.,Motion to Discharge Agreed to (63-37),'1/2',14,37,0,0,47,0,0,0,2,0,0,0,63,37,0,0,
251,115,2,PN2117,"November 29, 2018,  12:14 PM",On the Cloture Motion PN2117,Motion to Invoke Cloture: Jonathan A. Kobes to be U.S. Circuit Judge for the Eighth Circuit,"Jonathan A. Kobes, of South Dakota, to be United States Circuit Judge for the Eighth Circuit","Cloture Motion Agreed to (49-49, Vice President voted Yea)",'1/2',49,0,0,2,0,47,0,0,0,2,0,0,49,49,1,1,Yea
252,115,2,PN2170,"November 29, 2018,  01:28 PM",On the Cloture Motion PN2170,"Motion to Invoke Cloture: Kathleen Laura Kraninger to be Director, Bureau of Consumer Financial Protection","Kathleen Laura Kraninger, of Ohio, to be Director, Bureau of Consumer Financial Protection for a term of five years",Cloture Motion Agreed to (50-49),'1/2',50,0,0,1,0,47,0,0,0,2,0,0,50,49,0,1,
253,115,2,PN2556,"December 5, 2018,  04:05 PM",On the Cloture Motion PN2556,"Motion to Invoke Cloture: Bernard L. McNamee, of Virginia, to be a Member of the Federal Energy Regulatory Commission","Bernard L. McNamee, of Virginia, to be a Member of the Federal Energy Regulatory Commission for the remainder of the term expiring June 30, 2020",Cloture Motion Agreed to (50-49),'1/2',50,0,0,1,0,47,0,0,0,2,0,0,50,49,0,1,
254,115,2,PN2556,"December 6, 2018,  12:00 PM",On the Nomination PN2556,"Confirmation Bernard L. McNamee, of Virginia, to be a Member of the Federal Energy Regulatory Commission","Bernard L. McNamee, of Virginia, to be a Member of the Federal Energy Regulatory Commission for the remainder of the term expiring June 30, 2020",Nomination Confirmed (50-49),'1/2',50,0,0,1,0,47,0,0,0,2,0,0,50,49,0,1,
255,115,2,PN2170,"December 6, 2018,  01:34 PM",On the Nomination PN2170,"Confirmation Kathleen Laura Kraninger, of Ohio, to be Director of the Bureau of Consumer Financial Protection","Kathleen Laura Kraninger, of Ohio, to be Director, Bureau of Consumer Financial Protection for a term of five years",Nomination Confirmed (50-49),'1/2',50,0,0,1,0,47,0,0,0,2,0,0,50,49,0,1,
256,115,2,PN1803,"December 10, 2018,  05:32 PM",On the Cloture Motion PN1803,"Motion to Invoke Cloture: Justin George Muzinich, of New York, to be Deputy Secretary of the Treasury","Justin George Muzinich, of New York, to be Deputy Secretary of the Treasury",Cloture Motion Agreed to (55-43),'1/2',50,0,0,1,4,42,0,1,1,1,0,0,55,43,0,2,
257,115,2,PN1803,"December 11, 2018,  11:00 AM",On the Nomination PN1803,"Confirmation Justin George Muzinich, of New York, to be Deputy Secretary of the Treasury","Justin George Muzinich, of New York, to be Deputy Secretary of the Treasury",Nomination Confirmed (55-44),'1/2',50,0,0,1,4,43,0,0,1,1,0,0,55,44,0,1,
258,115,2,PN2117,"December 11, 2018,  02:17 PM",On the Nomination PN2117,"Confirmation Jonathan A. Kobes, of South Dakota, to be U.S. Circuit Judge for the Eighth Circuit","Jonathan A. Kobes, of South Dakota, to be United States Circuit Judge for the Eighth Circuit","Nomination Confirmed (50-50, Vice President voted Yea)",'1/2',50,1,0,0,0,47,0,0,0,2,0,0,50,50,0,0,Yea
259,115,2,H.R. 2,"December 11, 2018,  03:58 PM",On the Conference Report H.R. 2,Conference Report to Accompany H.R. 2,"A bill to provide for the reform and continuation of agricultural and other programs of the Department of Agriculture through fiscal year 2023, and for other purposes.",Conference Report Agreed to (87-13),'1/2',38,13,0,0,47,0,0,0,2,0,0,0,87,13,0,0,
260,115,2,S.J.Res. 64,"December 12, 2018,  12:27 PM",On the Joint Resolution S.J.Res. 64,S.J. Res. 64,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of the Treasury relating to ""Returns by Exempt Organizations and Returns by Certain Non-Exempt Organizations"".",Joint Resolution Passed (50-49),'1/2',1,49,0,1,47,0,0,0,2,0,0,0,50,49,0,1,
261,115,2,S.J.Res. 54,"December 12, 2018,  02:57 PM",On the Motion to Proceed S.J.Res. 54,Motion to Proceed S.J. Res. 54,A joint resolution to direct the removal of United States Armed Forces from hostilities in the Republic of Yemen that have not been authorized by Congress.,Motion to Proceed Agreed to (60-39),'1/2',11,39,0,1,47,0,0,0,2,0,0,0,60,39,0,1,
262,115,2,S.J.Res. 54,"December 12, 2018,  03:40 PM",On the Point of Order S.J.Res. 54,Is the Underlying Point of Order Well Taken that Amendments Under Section 50 U.S.C. 1546a be Germane to the Underlying Joint Resolution,A joint resolution to direct the removal of United States Armed Forces from hostilities in the Republic of Yemen that have not been authorized by Congress.,Point of Order Well Taken (96-3),'1/2',47,3,0,1,47,0,0,0,2,0,0,0,96,3,0,1,
263,115,2,,"December 13, 2018,  01:50 PM",On the Amendment S.Amdt. 4080 to S.J.Res. 54 (No short title on file),Young Amdt. No. 4080,To clarify that this resolution prohibits United States Armed Forces from refueling non-United States aircraft conducting missions as part of the ongoing civil war in Yemen.,Amendment Agreed to (58-41),'1/2',9,41,0,1,47,0,0,0,2,0,0,0,58,41,0,1,
264,115,2,,"December 13, 2018,  02:21 PM",On the Amendment S.Amdt. 4096 to S.J.Res. 54 (No short title on file),Cornyn Amdt. No. 4096 As Modified,To provide that nothing in the joint resolution shall be construed to influence or disrupt any military operations and cooperation with Israel.,Amendment Agreed to (99-0),'1/2',50,0,0,1,47,0,0,0,2,0,0,0,99,0,0,1,
265,115,2,,"December 13, 2018,  02:45 PM",On the Amendment S.Amdt. 4098 to S.J.Res. 54 (No short title on file),Cotton Amdt. No. 4098,"To clarify that the requirement to remove United States Armed Forces does not apply to forces engaged in operations to support efforts to disrupt Houthi attacks against locations outside of Yemen, such as ballistic missile attacks, unmanned aerial vehicle attacks, maritime attacks against United States or international vessels, or terrorist attacks against civilian targets.",Amendment Rejected (45-54),'1/2',45,5,0,1,0,47,0,0,0,2,0,0,45,54,0,1,
266,115,2,S.J.Res. 54,"December 13, 2018,  03:03 PM",On the Joint Resolution S.J.Res. 54,"S.J. Res. 54, As Amended",A joint resolution to direct the removal of United States Armed Forces from hostilities in the Republic of Yemen that have not been authorized by Congress.,Joint Resolution Passed (56-41),'1/2',7,41,0,3,47,0,0,0,2,0,0,0,56,41,0,3,
267,115,2,S. 756,"December 17, 2018,  05:22 PM",On the Cloture Motion S. 756,Motion to Invoke Cloture on the Motion to Concur in the House Amendment to S. 756 with an Amendment,"A bill to reauthorize and amend the Marine Debris Act to promote international action to reduce marine debris, and for other purposes.","Cloture Motion Agreed to (82-12, 3/5 majority required)",'3/5',33,12,0,6,47,0,0,0,2,0,0,0,82,12,0,6,
268,115,2,,"December 18, 2018,  07:01 PM",On the Amendment S.Amdt. 4109 to S.Amdt. 4108 to S. 756 (Save Our Seas Act of 2018),Kennedy Amendmeny #4109 Divison I,To require the Director of the Bureau of Prisons to notify each victim of the offense for which the prisoner is imprisoned the date on which the prisoner will be released.,Amendment Rejected (32-67),'1/2',32,18,0,1,0,47,0,0,0,2,0,0,32,67,0,1,
269,115,2,,"December 18, 2018,  07:43 PM",On the Amendment S.Amdt. 4109 to S.Amdt. 4108 to S. 756 (Save Our Seas Act of 2018),Kennedy Amendment #4109 Division II,To require the Director of the Bureau of Prisons to notify each victim of the offense for which the prisoner is imprisoned the date on which the prisoner will be released.,Amendment Rejected (33-66),'1/2',33,17,0,1,0,47,0,0,0,2,0,0,33,66,0,1,
270,115,2,,"December 18, 2018,  08:02 PM",On the Amendment S.Amdt. 4109 to S.Amdt. 4108 to S. 756 (Save Our Seas Act of 2018),Kennedy Amendment #4109 Division III,To require the Director of the Bureau of Prisons to notify each victim of the offense for which the prisoner is imprisoned the date on which the prisoner will be released.,Amendment Rejected (37-62),'1/2',36,14,0,1,1,46,0,0,0,2,0,0,37,62,0,1,
271,115,2,S. 756,"December 18, 2018,  08:22 PM",On the Motion (Motion to Concur in the House Amendment with an Amendment to S. 756),Motion to Concur in the House Amendment with an Amendment to S. 756,"A bill to reauthorize and amend the Marine Debris Act to promote international action to reduce marine debris, and for other purposes.",Motion Agreed to (87-12),'1/2',38,12,0,1,47,0,0,0,2,0,0,0,87,12,0,1,
272,115,2,PN2209,"December 19, 2018,  11:22 AM",On the Cloture Motion PN2209,"Motion to Invoke Cloture Re: Joseph Maguire to be Director of the National Counterterrorism Center, Office of the Director of National Intelligence","Joseph Maguire, of Florida, to be Director of the National Counterterrorism Center, Office of the Director of National Intelligence",Cloture Motion Agreed to (95-1),'1/2',48,1,0,2,45,0,0,2,2,0,0,0,95,1,0,4,
273,115,2,H.R. 695,"December 19, 2018,  09:30 PM",On the Motion for Attendance H.R. 695,Motion to Instruct the Sergeant at Arms to Request the Attendance of Absentee Senators,"To amend the National Child Protection Act of 1993 to establish a voluntary national criminal history background check system and criminal history review program for certain individuals who, related to their employment, have access to children, the elderly, or individuals with disabilities, and for other purposes.",Motion for Attendance Agreed to (71-21),'1/2',27,17,0,7,43,3,0,1,1,1,0,0,71,21,0,8,
274,115,2,H.R. 695,"December 21, 2018,  12:31 PM",On the Motion to Proceed H.R. 695,Motion to Proceed to the House Message to Accompany H.R. 695,"To amend the National Child Protection Act of 1993 to establish a voluntary national criminal history background check system and criminal history review program for certain individuals who, related to their employment, have access to children, the elderly, or individuals with disabilities, and for other purposes.","Motion to Proceed Agreed to (47-47, Vice President voted Yea)",'1/2',46,0,0,5,1,45,0,1,0,2,0,0,47,47,0,6,Yea
